date,tournament,player1,player2,sets1,sets2,score,odd1,odd2
2025-05-28,UTR Pro Tennis Series,O'Brien J.,Howe P.,2,0,6-2 6-4,1.16,4.33
2025-05-28,UTR Pro Tennis Series,Cham E.,Tripathi E.,2,0,6-1 6-1,1.12,4.95
2025-05-28,UTR Pro Tennis Series,Gothelf J.,Scheers M.,2,0,6-3 6-4,2.22,1.56
2025-05-28,UTR Pro Tennis Series,Mcleod A.,Zhao C.,2,0,6-2 6-4,,
2025-05-28,UTR Pro Tennis Series,Volonski N.,Sardinha V.,2,0,6-2 6-4,1.22,3.62
2025-05-28,UTR Pro Tennis Series,Jovanovski D.,Prakash V.,2,0,6-2 6-1,1.22,3.50
2025-05-28,UTR Pro Tennis Series,Jankoski D.,Prakash V.,2,0,6-2 6-1,1.24,3.63
2025-05-28,UTR Pro Tennis Series,Ishikawa H.,O'Brien J.,2,0,6-1 6-2,1.89,1.75
2025-05-28,UTR Pro Tennis Series,Schreiber B.,Wensley S.,2,0,6-0 7-5,1.34,2.90
2025-05-28,UTR Pro Tennis Series,Staley J.,Howe P.,2,0,6-2 6-2,1.34,2.92
2025-05-28,UTR Pro Tennis Series 3,Duda A.,De Jager J.,2,0,6-3 7-64,4.70,1.13
2025-05-28,UTR Pro Tennis Series 3,Rajski M.,Pallegar A.,2,0,6-2 6-3,,
2025-05-28,UTR Pro Tennis Series 3,Makk P.,Chinlund C.,2,0,6-4 6-2,1.01,12.50
2025-05-28,UTR Pro Tennis Series 3,Martirosian D.,Kakhniuk D.,2,0,6-4 6-4,1.74,1.93
2025-05-28,UTR Pro Tennis Series 3,Abarca A.,Jacques H.,2,1,6-3 5-7 6-3,,
2025-05-28,UTR Pro Tennis Series 3,Nakamine L.,Deames M.,2,0,6-4 6-3,1.13,4.70
2025-05-28,UTR Pro Tennis Series 3,Goldammer T.,Newton J.,2,1,6-4 2-6 7-5,2.22,1.56
2025-05-28,UTR Pro Tennis Series 3,Harazaki A.,Brain L.,2,0,6-1 6-1,1.27,3.25
2025-05-28,UTR Pro Tennis Series 3,Butera L.,Patil R.,2,0,6-2 6-4,2.55,1.43
2025-05-28,UTR Pro Tennis Series 3,Bracks I.,Crivei E.,2,0,6-1 6-3,1.36,2.73
2025-05-28,UTR Pro Tennis Series 3,Shirur R.,Shearer M.,2,0,6-2 7-63,,
2025-05-28,UTR Pro Tennis Series 3,Smillie C.,Beckles D.,2,0,6-3 6-4,1.35,2.85
2025-05-28,UTR Pro Tennis Series 3,Garcia J.,Kotzen A.,2,0,7-5 6-2,1.23,3.68
2025-05-28,UTR Pro Tennis Series 3,Chinlund C.,Wuelfing M.,2,0,6-1 6-2,2.22,1.56
2025-05-28,UTR Pro Tennis Series 3,Hayduke II A.,Bain A.,2,1,4-6 7-5 6-4,1.82,1.82
2025-05-28,UTR Pro Tennis Series 3,Morais D.,Van Assendelft J.,2,1,6-1 1-6 6-3,1.46,2.46
2025-05-28,UTR Pro Tennis Series 5,Garkavenko R.,Postolka R.,2,1,7-60 3-6 6-3,2.15,1.55
2025-05-28,UTR Pro Tennis Series 5,Horak O.,Braynin A.,2,1,2-6 6-2 7-5,1.63,2.05
2025-05-28,UTR Pro Tennis Series 5,Minarik K.,Talajka T.,2,0,6-1 6-1,1.10,5.67
2025-05-28,UTR Pro Tennis Series 5,Medved J.,Iamachkine P.,2,0,6-4 6-3,1.82,1.82
2025-05-28,UTR Pro Tennis Series 5,Vrba J.,Derkas Z.,2,0,6-3 6-3,1.23,3.58
2025-05-28,UTR Pro Tennis Series 5,Quayle D.,Cowley R.,2,1,6-3 4-6 6-3,1.26,3.15
2025-05-28,UTR Pro Tennis Series 5,Martin A.,Fekete J.,2,0,6-3 6-1,1.07,6.00
2025-05-28,Little Rock challenger,Kicker N. (3),Quan R.,2,0,6-2 6-4,1.87,1.84
2025-05-28,Little Rock challenger,Kozlov S. (6),Ejupovic E.,2,0,6-4 7-65,1.36,2.97
2025-05-28,Little Rock challenger,Soriano Barrera A. (4),Cressy M. (7),2,1,64-7 6-4 6-2,2.08,1.68
2025-05-28,Little Rock challenger,Miyoshi K.,Chung H. (2),2,0,7-5 7-65,3.07,1.34
2025-05-28,Little Rock challenger,Milavsky D.,Takahashi Y. (5),1,0,6-4 1-2,2.13,1.65
2025-05-28,Little Rock challenger,Kypson P. (1),Tudorica A. (10),2,0,6-1 6-1,1.14,5.00
2025-05-29,French Open,Draper J. (5),Monfils G.,3,1,6-3 4-6 6-3 7-5,1.13,6.02
2025-05-29,French Open,Fearnley J.,Humbert U. (22),1,0,6-3 4-4,2.13,1.71
2025-05-29,French Open,Misolic F.,Shapovalov D. (27),3,2,7-65 7-66 4-6 4-6 6-3,2.36,1.58
2025-05-29,French Open,Djokovic N. (6),Moutet C.,3,0,6-3 6-2 7-61,1.08,8.32
2025-05-29,French Open,Quinn E.,Shevchenko A.,3,2,6-4 4-6 65-7 7-63 7-5,2.11,1.72
2025-05-29,French Open,Norrie C.,Gomez F.,3,0,7-67 6-2 6-1,1.13,5.90
2025-05-29,French Open,Fonseca J.,Herbert P.,3,0,7-64 7-64 6-4,1.04,12.36
2025-05-29,French Open,Cobolli F.,Arnaldi M.,3,1,6-3 6-3 66-7 6-1,1.78,2.03
2025-05-29,French Open,Rublev A. (17),Walton A.,3,0,7-61 6-1 7-65,1.03,14.53
2025-05-29,French Open,Sinner J. (1),Gasquet R.,3,0,6-3 6-0 6-4,1.01,24.72
2025-05-29,French Open,Griekspoor T.,Diallo G.,3,1,7-5 7-63 1-6 6-3,1.56,2.41
2025-05-29,French Open,Zverev A. (3),De Jong J.,3,1,3-6 6-1 6-2 6-3,1.04,12.91
2025-05-29,French Open,Rocha H.,Mensik J. (19),3,2,2-6 1-6 6-4 6-3 6-3,11.42,1.05
2025-05-29,French Open,Bublik A.,De Minaur A. (9),3,2,2-6 2-6 6-4 6-3 6-2,7.48,1.10
2025-05-29,French Open,Lehecka J.,Davidovich Fokina A. (26),3,1,6-3 3-6 6-1 6-2,2.03,1.78
2025-05-29,French Open,Fils A. (14),Munar J.,3,2,7-63 7-64 2-6 0-6 6-4,1.17,5.05
2025-05-29,Little Rock challenger,Noguchi R.,Jubb P. (8),2,0,7-5 6-3,1.95,1.78
2025-05-29,Little Rock challenger,Draxl L. (2),Maloney P.,2,0,6-4 6-1,1.29,3.39
2025-05-29,Little Rock challenger,Miyoshi K.,Milavsky D.,2,0,6-2 6-4,1.58,2.28
2025-05-29,Little Rock challenger,Zheng M.,Soriano Barrera A.,2,0,6-2 6-1,1.57,2.30
2025-05-29,Little Rock challenger,Martin A.,Shimizu Y. (3),2,0,6-1 6-4,1.83,1.90
2025-05-29,Little Rock challenger,Andrade A.,Kozlov S.,2,1,6-1 4-6 7-5,2.13,1.66
2025-05-29,Little Rock challenger,Nakagawa N.,Galarneau A. (4),2,0,6-3 6-4,4.02,1.22
2025-05-29,Little Rock challenger,Draxl L. (2),Jodar R.,2,0,7-5 6-2,1.54,2.37
2025-05-29,Little Rock challenger,Kypson P.,Krueger M. (1),2,1,6-3 4-6 6-4,1.78,1.94
2025-05-29,Little Rock challenger,Milavsky D.,Bouzige M.,2,0,6-4 6-4,1.57,2.29
2025-05-29,Little Rock challenger,Maloney P.,Kicker N.,2,1,5-7 6-2 6-3,1.81,1.92
2025-05-29,Little Rock challenger,Martin A.,Chung H.,2,0,6-3 6-2,2.18,1.60
2025-05-29,Little Rock challenger,Miyoshi K.,Rodriguez Taverna S. (5),1,0,7-5 5-1,1.70,2.04
2025-05-29,Vicenza challenger,Rodesch C. (3),Klizan M.,2,0,6-4 6-3,1.30,3.31
2025-05-29,Vicenza challenger,Tseng C. (1),Bondioli F.,2,1,6-3 1-6 6-3,1.19,4.44
2025-05-29,Vicenza challenger,Mena F.,Hsu Y.,2,0,7-5 7-66,1.39,2.87
2025-05-29,Vicenza challenger,Schwaerzler J.,Cecchinato M.,2,0,6-3 6-1,1.70,2.07
2025-05-29,Chisinau challenger,Uchida K.,Yevseyev D. (3),2,0,7-65 7-62,3.13,1.33
2025-05-29,Chisinau challenger,Hussey G.,Imamura M.,2,0,7-5 6-3,1.35,3.03
2025-05-29,Chisinau challenger,Strombachs R.,Karlovskiy E.,2,0,6-3 6-2,1.57,2.27
2025-05-29,Chisinau challenger,Simakin I. (1),Henning P.,2,0,6-4 6-1,1.37,2.89
2025-05-29,Chisinau challenger,Bar Biryukov P.,Ilkel C.,2,1,6-4 65-7 7-67,1.87,1.85
2025-05-29,Chisinau challenger,Parker S.,Giustino L. (7),2,0,6-4 6-2,1.84,1.88
2025-05-29,Chisinau challenger,Samuel T.,Albot R. (4),2,0,6-4 6-3,2.13,1.64
2025-05-29,Chisinau challenger,Chidekh C. (8),Pieczkowski O.,2,1,6-4 0-6 6-1,1.39,2.85
2025-05-29,Futures 2025,Shah A.,Cigarran T.,1,0,6-3 3-0,1.21,3.99
2025-05-29,Futures 2025,Sharipov M.,Poullain L.,2,1,7-5 4-6 6-3,1.40,2.76
2025-05-29,Futures 2025,Molleker R.,Popovic S.,2,1,3-6 7-65 6-3,1.29,3.40
2025-05-29,Futures 2025,Villanueva G.,Midon L.,2,1,4-6 7-65 6-4,2.79,1.39
2025-05-29,Futures 2025,Andaloro F.,Tsitsipas P.,2,0,6-3 6-3,1.05,8.53
2025-05-29,Futures 2025,Molcan A.,Dutra da Silva D.,2,0,6-3 7-5,1.19,4.14
2025-05-29,Futures 2025,Reis Da Silva J.,Boscardin Dias P.,2,0,6-4 6-2,1.62,2.17
2025-05-29,Futures 2025,Ambrogi L.,Kohlmann de Freitas E.,2,0,6-4 6-4,1.09,6.10
2025-05-29,Futures 2025,Vrbensky M.,Wedel C.,2,0,6-1 6-3,1.04,9.21
2025-05-29,Futures 2025,Added D.,Kalender A.,2,0,6-4 6-1,1.15,4.79
2025-05-29,Futures 2025,Lamasine T.,Reco A.,2,0,6-2 6-2,,
2025-05-29,Futures 2025,Mikrut L.,Brunclik P.,2,0,7-68 6-4,1.50,2.41
2025-05-29,Futures 2025,Guttau N.,Krumich M.,2,1,2-6 6-4 7-63,4.77,1.14
2025-05-29,Futures 2025,Polmans M.,Searle H.,2,0,6-3 6-4,2.73,1.40
2025-05-29,Futures 2025,Poljicak M.,Krajci M.,2,0,6-4 6-0,1.12,5.46
2025-05-29,Futures 2025,Andreescu S.,Batin T.,2,0,6-3 6-1,1.18,4.29
2025-05-29,Futures 2025,Sels J.,Trochu P.,2,0,6-4 6-4,1.08,6.72
2025-05-29,Futures 2025,Papoe C.,Ionel N.,2,0,6-1 6-4,4.08,1.19
2025-05-29,Futures 2025,Thanos A.,Xilas I.,2,1,3-6 6-0 6-4,1.29,3.27
2025-05-29,Futures 2025,Colson T.,Wright A.,2,1,6-3 4-6 6-1,1.06,7.69
2025-05-29,Futures 2025,Dodig M.,Serdarusic N.,1,0,6-4,1.74,1.98
2025-05-29,Futures 2025,Ayeni A.,Matsuoka H.,2,0,6-1 6-2,2.61,1.44
2025-05-29,Futures 2025,Reco A.,Perot R.,2,1,7-5 65-7 6-3,3.60,1.25
2025-05-29,Futures 2025,Marti Pujolras A.,Matuszczyk M.,2,0,6-0 6-0,1.06,7.56
2025-05-29,Futures 2025,Boitan G.,Turcanu R.,2,1,6-3 2-6 7-65,1.17,4.35
2025-05-29,Futures 2025,Ovcharenko O.,Breazu M.,2,0,6-2 6-2,1.04,8.65
2025-05-29,Futures 2025,Pereira T.,Ivanovski K.,2,1,3-6 7-66 6-4,2.17,1.62
2025-05-29,Futures 2025,Winter E.,Sakellaridis S.,2,0,6-3 7-5,1.85,1.84
2025-05-29,Futures 2025,Bax F.,Garcian A.,2,0,6-1 6-4,1.35,2.96
2025-05-29,Futures 2025,Matsuda R.,Stewart H.,2,1,6-3 3-6 7-66,2.10,1.65
2025-05-29,Futures 2025,Sach T.,Story J.,2,1,6-4 1-6 7-67,6.57,1.08
2025-05-29,Futures 2025,Cretu C.,Marinescu M.,2,0,6-1 6-2,1.18,4.24
2025-05-29,Futures 2025,Kirkin E.,Braithwaite T.,2,0,7-62 6-3,1.41,2.70
2025-05-29,Futures 2025,Murali R.,Fenty A.,2,1,4-6 6-0 7-5,2.02,1.71
2025-05-29,Futures 2025,Ponwith N.,Huang H.,2,0,6-1 6-3,,
2025-05-29,Futures 2025,Danilov S.,Ilagan A.,2,1,6-3 1-6 6-3,1.90,1.83
2025-05-29,Futures 2025,Smith K.,Rolland D.,2,0,6-3 7-5,1.40,2.75
2025-05-29,Futures 2025,Weekes J.,Vandecasteele Q.,2,1,3-6 7-65 6-3,3.49,1.27
2025-05-29,Futures 2025,Clark E.,Anderson O.,2,0,6-2 6-3,1.45,2.55
2025-05-29,Futures 2025,Liu L.,Vithoontien L.,2,1,6-2 63-7 6-2,1.86,1.82
2025-05-29,Futures 2025,Schachter N.,Kuhar M.,2,0,6-4 6-2,2.07,1.67
2025-05-29,Futures 2025,Perez Contri S.,Porras J.,2,1,6-2 62-7 6-0,1.92,1.79
2025-05-29,Futures 2025,Dedura-Palomero D.,Ujvary M.,2,1,6-3 3-6 6-4,1.16,4.64
2025-05-29,Futures 2025,Erel Y.,Elsayed A.,2,1,6-3 3-6 6-4,1.29,3.28
2025-05-29,Futures 2025,Merida Aguilar D.,Manzanera Pertusa A.,2,0,6-0 6-1,1.34,2.95
2025-05-29,Futures 2025,Karol M.,Crisostomo G.,2,1,4-6 6-1 6-2,1.12,5.52
2025-05-29,Futures 2025,Damas M.,Parisca I.,2,1,4-6 6-3 7-63,1.20,4.07
2025-05-29,Futures 2025,Reymond A.,Shirokyi D.,2,0,6-3 6-0,1.05,8.71
2025-05-29,Futures 2025,Juhas K.,George B.,1,0,6-1,1.35,3.10
2025-05-29,Futures 2025,Radulov I.,Echeverria J.,2,0,6-4 6-3,1.44,2.58
2025-05-29,Futures 2025,Vanshelboim E.,Ferrer Mateo X.,2,0,6-0 6-0,1.05,8.64
2025-05-29,Futures 2025,Echargui M.,Tepmahc N.,2,0,7-5 6-3,1.19,4.19
2025-05-29,Futures 2025,Handel T.,Neuchrist M.,2,0,7-5 7-62,2.12,1.65
2025-05-29,Futures 2025,Lorusso L.,Tkemaladze Z.,2,0,6-4 6-3,2.58,1.45
2025-05-29,Futures 2025,Compagnucci T.,Djosic N.,2,0,6-2 6-4,1.30,3.21
2025-05-29,Futures 2025,Barrena A.,Schiessl J.,2,0,6-2 6-2,1.31,3.22
2025-05-29,Futures 2025,Bocchi L.,Alberti F.,2,1,4-6 7-65 6-2,1.37,2.89
2025-05-29,Futures 2025,Blanch D.,Stanisavljevic M.,2,1,4-6 6-2 6-1,1.04,9.36
2025-05-29,Futures 2025,Barreto Sanchez D.,Domingues J.,2,0,6-0 6-3,1.79,2.03
2025-05-29,Futures 2025,Sanchez Quilez A.,Malige M.,2,0,6-1 6-1,1.41,2.70
2025-05-29,Futures 2025,Shin M.,Kumaran B.,2,0,6-3 6-3,1.25,3.65
2025-05-29,Futures 2025,Gulin S.,Miletich I.,2,0,7-5 6-3,1.15,4.85
2025-05-29,Futures 2025,Kukasian A.,Shebekin G.,2,1,5-7 6-3 6-4,1.88,1.81
2025-05-29,Futures 2025,Alkaya M.,Ouakaa A.,2,0,6-1 7-5,1.77,1.94
2025-05-29,Futures 2025,Duran T.,Peliwo F.,2,0,6-2 6-3,1.30,3.22
2025-05-29,Futures 2025,Lumsden E.,Hernandez C.,2,0,6-3 6-4,1.36,2.88
2025-05-29,Futures 2025,Delage P.,Loutit J.,2,0,6-3 7-5,2.01,1.79
2025-05-29,Futures 2025,Rankin M.,Elicha Navas G.,1,0,4-1,1.37,2.89
2025-05-29,Futures 2025,Araujo P.,Ivanov S.,2,1,61-7 6-2 6-2,1.18,4.35
2025-05-29,Futures 2025,Wenger D.,Hess S.,2,0,6-4 6-4,1.16,4.64
2025-05-29,Futures 2025,Lalami Laaroussi Y.,Torrealba B.,2,1,7-66 4-6 6-1,1.63,2.14
2025-05-29,Futures 2025,Martin Manzano J.,Ahti V.,2,0,6-2 6-2,1.17,4.36
2025-05-29,Futures 2025,Murgett F.,Soyler B.,2,1,6-4 4-6 6-3,1.28,3.33
2025-05-29,Futures 2025,Moroni F.,Saritas G.,2,0,6-4 6-4,1.40,2.60
2025-05-29,Futures 2025,Tiurnev E.,Stankovic S.,2,0,7-62 6-4,,
2025-05-29,Futures 2025,Cazacu D.,Lipp M.,1,0,1-6 6-4 4-0,2.05,1.70
2025-05-29,Futures 2025,Falabella L.,Pisaric A.,2,0,6-4 6-0,,
2025-05-29,Futures 2025,Kamath M.,Orlov V.,2,1,7-65 4-6 6-3,3.40,1.29
2025-05-29,Futures 2025,Tyagi K.,Lomakin G.,2,0,7-64 6-1,1.60,2.20
2025-05-29,Futures 2025,Bogomolov A.,Ambarzumjan E.,2,1,64-7 6-4 6-4,1.80,1.90
2025-05-29,Futures 2025,Lobanov A.,Atlangeriev B.,2,1,7-5 2-6 6-2,1.85,1.85
2025-05-29,Futures 2025,Milushev A.,Safonov A.,2,1,4-6 6-2 6-4,7.24,1.07
2025-05-29,Futures 2025,Binda A.,Stringer T.,2,0,6-3 6-3,1.17,4.45
2025-05-29,Futures 2025,Verbeek D.,Ciurletti A.,1,0,6-62,2.07,1.68
2025-05-29,Futures 2025,Leong M.,Dong C.,2,0,6-1 6-4,1.28,3.34
2025-05-29,Futures 2025,Chekhov A.,Ushakov A.,2,1,3-6 6-4 6-4,1.12,5.35
2025-05-29,Futures 2025,Tokuda R.,Usmonjonov A.,2,0,6-2 6-0,1.01,14.40
2025-05-29,Futures 2025,Fomin S.,Dolzhenkov D.,2,0,6-1 6-0,1.22,4.00
2025-05-29,Futures 2025,Chu S.,Kim J.,2,0,6-4 6-4,1.74,1.94
2025-05-29,Futures 2025,Trongcharoenchaikul W.,Matsuda K.,2,0,6-4 7-66,2.30,1.54
2025-05-29,Futures 2025,Bai Y.,Kong W.,2,0,6-2 6-3,1.03,9.73
2025-05-29,Futures 2025,Sumizawa D.,Mo Y.,1,0,4-6 6-3 4-2,2.36,1.53
2025-05-29,Futures 2025,Nam J.,Friend J.,2,0,6-3 6-1,2.43,1.50
2025-05-29,Futures 2025,Lee J.,Oh C.,2,0,6-4 6-2,1.31,3.16
2025-05-29,Futures 2025,Park U.,Jeong Y.,2,0,6-3 6-3,1.07,7.10
2025-05-29,Futures 2025,Cui J.,Zhang L.,2,0,6-2 6-2,1.05,7.99
2025-05-29,Futures 2025,Zeng Y.,Lee K.,1,0,4-6 7-66 4-2,3.21,1.30
2025-05-29,Futures 2025,Yamanaka T.,Charoenphon Y.,2,0,6-2 6-3,1.14,4.91
2025-05-29,Futures 2025,Huang T.,Jin Y.,2,0,6-4 6-2,1.28,3.38
2025-05-29,Futures 2025,Chanta T.,Kim D.,2,1,1-6 6-1 6-2,1.67,2.07
2025-05-29,Futures 2025,Shin S.,Lee D.,2,0,6-2 6-4,1.17,4.45
2025-05-29,Futures 2025,Mochizuki Y.,Masabayashi T.,2,0,6-3 6-1,1.42,2.65
2025-05-29,Futures 2025,Sornlaksup P.,Nakagawa S.,2,1,6-4 61-7 6-4,1.42,2.65
2025-05-29,Futures 2025,Vandecasteele Q.,Brymer G.,2,0,6-1 6-3,1.17,4.37
2025-05-29,UTR Pro Tennis Series,Volonski N.,Pade C.,2,0,6-1 6-1,1.13,4.70
2025-05-29,UTR Pro Tennis Series,Wensley S.,Sardinha V.,2,0,6-4 6-4,1.82,1.82
2025-05-29,UTR Pro Tennis Series,Mehrotra A.,Jankoski D.,2,1,66-7 7-66 6-3,1.21,3.78
2025-05-29,UTR Pro Tennis Series,O'Brien J.,Staley J.,2,0,6-3 6-4,1.89,1.77
2025-05-29,UTR Pro Tennis Series,Tripathi E.,Caruana F.,2,1,3-6 6-2 6-1,1.86,1.78
2025-05-29,UTR Pro Tennis Series,Jones S.,Howe P.,2,0,6-1 6-1,1.02,8.83
2025-05-29,UTR Pro Tennis Series,Cham E.,Scheers M.,2,0,6-3 6-3,1.08,6.00
2025-05-29,UTR Pro Tennis Series 3,Tortora D.,Coats T.,2,0,6-3 6-4,1.12,4.55
2025-05-29,UTR Pro Tennis Series 3,Brain L.,McMillin W.,2,0,6-0 6-3,1.40,2.58
2025-05-29,UTR Pro Tennis Series 3,Johnson J.,Shestakov E.,2,0,6-1 6-3,1.23,3.58
2025-05-29,UTR Pro Tennis Series 3,Beckles D.,Krasner D.,2,1,6-4 3-6 6-2,2.43,1.47
2025-05-29,UTR Pro Tennis Series 3,Ventre A.,De Jager J.,2,1,1-6 6-3 7-60,2.05,1.63
2025-05-29,UTR Pro Tennis Series 3,Rajski M.,Kakhniuk D.,2,0,6-2 7-5,1.05,7.33
2025-05-29,UTR Pro Tennis Series 3,Nirundorn T.,Mishiro R.,2,1,1-6 6-3 6-2,1.56,2.22
2025-05-29,UTR Pro Tennis Series 3,Lyons J.,Meyers N.,2,0,6-2 6-3,1.10,5.42
2025-05-29,UTR Pro Tennis Series 3,Duda A.,Tallakson A.,2,0,6-2 6-0,2.54,1.43
2025-05-29,UTR Pro Tennis Series 3,Sancilio R.,Nakamine L.,2,0,6-2 7-5,1.61,2.12
2025-05-29,UTR Pro Tennis Series 3,Crivei E.,Shirur R.,2,1,7-65 3-6 6-3,,
2025-05-29,UTR Pro Tennis Series 3,Garcia J.,Nisbet L.,2,0,6-2 6-1,1.05,7.50
2025-05-29,UTR Pro Tennis Series 3,Newton J.,Weber J.,2,0,6-4 6-3,1.34,2.90
2025-05-29,UTR Pro Tennis Series 3,Tallakson A.,Charlap D.,2,1,6-0 4-6 6-0,1.26,3.37
2025-05-29,UTR Pro Tennis Series 3,Wuelfing M.,Kelley G.,2,1,6-1 4-6 6-1,,
2025-05-29,UTR Pro Tennis Series 3,Van Assendelft J.,Bain A.,2,0,6-2 6-1,1.37,2.83
2025-05-29,UTR Pro Tennis Series 3,Hayduke II A.,Raghavendra K.,2,1,6-1 3-6 6-1,1.69,1.97
2025-05-29,UTR Pro Tennis Series 5,Horak O.,Marosik N.,2,1,6-4 4-6 6-2,1.54,2.29
2025-05-29,UTR Pro Tennis Series 5,Kyjaci S.,Cowley R.,2,1,65-7 6-0 6-1,1.56,2.22
2025-05-29,UTR Pro Tennis Series 5,Vrba J.,Quayle D.,2,1,4-6 6-2 6-1,1.23,3.58
2025-05-29,UTR Pro Tennis Series 5,Medved J.,Talajka T.,2,0,7-63 7-67,1.56,2.22
2025-05-29,UTR Pro Tennis Series 5,Fekete J.,Jakubovic X.,2,0,7-5 6-3,1.10,5.67
2025-05-29,UTR Pro Tennis Series 5,Martin A.,Nano M.,2,1,4-6 6-1 6-3,1.01,9.83
2025-05-29,UTR Pro Tennis Series 5,Braynin A.,Garkavenko R.,2,0,6-1 7-5,1.07,6.25
2025-05-29,UTR Pro Tennis Series 5,Palovic L.,Iamachkine P.,2,0,6-4 6-1,1.11,5.50
2025-05-30,French Open,Alcaraz C. (2),Dzumhur D.,3,1,6-1 6-3 4-6 6-4,1.01,23.46
2025-05-30,French Open,Tiafoe F. (15),Korda S. (23),3,0,7-66 6-3 6-4,1.96,1.83
2025-05-30,French Open,Shelton B. (13),Gigante M.,3,0,6-3 6-3 6-4,1.52,2.54
2025-05-30,French Open,Altmaier D.,Medjedovic H.,3,1,4-6 6-3 6-3 6-2,2.43,1.55
2025-05-30,French Open,Rune H. (10),Halys Q.,3,2,4-6 6-2 5-7 7-5 6-2,1.17,5.17
2025-05-30,French Open,Popyrin A. (25),Borges N.,3,0,6-4 7-611 7-65,1.75,2.07
2025-05-30,French Open,Paul T. (12),Khachanov K. (24),3,2,6-3 3-6 7-67 3-6 6-3,2.06,1.76
2025-05-30,French Open,Musetti L. (8),Navone M.,3,1,4-6 6-4 6-3 6-2,1.11,6.62
2025-05-30,Little Rock challenger,Zheng M.,Martin A.,2,0,6-4 6-2,1.61,2.22
2025-05-30,Little Rock challenger,Draxl L. (2),Miyoshi K.,2,0,7-64 6-4,1.33,3.15
2025-05-30,Little Rock challenger,Kypson P.,Noguchi R.,2,0,6-1 6-2,1.41,2.75
2025-05-30,Little Rock challenger,Andrade A.,Nakagawa N.,2,0,6-4 6-1,1.37,2.90
2025-05-30,Little Rock challenger,Kypson P.,Zink T.,2,0,6-4 6-4,1.31,3.26
2025-05-30,Vicenza challenger,Kym J. (2),Ajdukovic D. (5),2,1,68-7 7-63 7-66,1.40,2.80
2025-05-30,Vicenza challenger,Neumayer L. (6),Buse I. (4),2,1,6-3 2-6 7-66,2.12,1.67
2025-05-30,Vicenza challenger,Rodesch C. (3),Mena F.,2,0,6-3 6-1,1.41,2.76
2025-05-30,Vicenza challenger,Tseng C. (1),Schwaerzler J.,2,0,7-5 6-4,1.43,2.68
2025-05-30,Chisinau challenger,Samuel T.,Parker S.,2,1,4-6 6-3 6-4,1.74,2.01
2025-05-30,Chisinau challenger,Chidekh C. (8),Strombachs R.,2,0,6-4 6-0,1.76,1.99
2025-05-30,Chisinau challenger,Hussey G.,Uchida K.,2,0,6-4 7-64,1.37,2.94
2025-05-30,Chisinau challenger,Simakin I. (1),Bar Biryukov P.,2,1,6-3 4-6 6-2,1.30,3.37
2025-05-30,Futures 2025,Reis Da Silva J.,Villanueva G.,2,0,6-4 6-2,1.51,2.41
2025-05-30,Futures 2025,Lamasine T.,Sharipov M.,1,0,6-3 2-0,2.39,1.52
2025-05-30,Futures 2025,Ambrogi L.,Shah A.,2,0,7-5 6-4,1.58,2.24
2025-05-30,Futures 2025,Thanos A.,Colson T.,2,1,67-7 6-0 6-3,2.25,1.56
2025-05-30,Futures 2025,Sels J.,Bax F.,1,0,6-4,1.72,2.01
2025-05-30,Futures 2025,Andaloro F.,Winter E.,2,0,6-2 6-3,1.86,1.82
2025-05-30,Futures 2025,Pereira T.,Poljicak M.,2,0,6-3 7-5,2.95,1.36
2025-05-30,Futures 2025,Ovcharenko O.,Vrbensky M.,2,0,6-2 6-4,1.65,2.11
2025-05-30,Futures 2025,Added D.,Mikrut L.,2,0,6-4 6-0,3.55,1.26
2025-05-30,Futures 2025,Molleker R.,Molcan A.,2,0,6-2 6-2,3.46,1.27
2025-05-30,Futures 2025,Marti Pujolras A.,Guttau N.,1,0,3-1,1.16,4.52
2025-05-30,Futures 2025,Matsuda R.,Kirkin E.,1,0,,1.92,1.81
2025-05-30,Futures 2025,Dodig M.,Ayeni A.,2,1,4-6 7-5 6-2,1.25,3.63
2025-05-30,Futures 2025,Boitan G.,Cretu C.,2,1,6-1 3-6 7-64,2.14,1.63
2025-05-30,Futures 2025,Andreescu S.,Papoe C.,2,0,6-2 6-2,1.25,3.63
2025-05-30,Futures 2025,Polmans M.,Sach T.,2,1,6-4 4-6 6-2,1.17,4.47
2025-05-30,Futures 2025,Weekes J.,Schachter N.,2,1,63-7 6-3 6-2,1.93,1.78
2025-05-30,Futures 2025,Danilov S.,Liu L.,1,0,2-6 6-3 3-2,2.00,1.73
2025-05-30,Futures 2025,Murali R.,Ponwith N.,1,0,4-6 6-3 4-1,1.97,1.75
2025-05-30,Futures 2025,Smith K.,Clark E.,2,0,6-3 6-2,1.55,2.31
2025-05-30,Futures 2025,Dominko S.,Caniato C.,2,0,6-2 7-67,1.61,2.18
2025-05-30,Futures 2025,Nedic A.,Basic N.,2,0,6-2 6-1,1.15,4.66
2025-05-30,Futures 2025,Raquillet L.,Valkusz M.,2,1,3-6 6-0 6-2,2.22,1.58
2025-05-30,Futures 2025,Donald M.,Paroulek T.,2,1,3-6 6-1 6-4,3.27,1.28
2025-05-30,Futures 2025,Fajta P.,Ramskogler G.,2,0,6-4 6-3,1.31,3.05
2025-05-30,Futures 2025,Kellovsky D.,Demanet E.,2,1,3-6 6-4 7-62,1.39,2.71
