date,tournament,player1,player2,sets1,sets2,score,odd1,odd2
2026-02-19,Futures 2026,Peniston R.,Rocha F.,2,0,6-2 6-4,1.19,4.16
2026-02-19,Futures 2026,Onclin G.,Giunta M.,2,1,6-4 1-6 6-2,1.21,3.98
2026-02-19,Futures 2026,Moeller M.,Arnaboldi F.,2,0,7-63 6-2,1.74,1.99
2026-02-19,Futures 2026,Guerrieri A.,Dalla Valle E.,2,0,7-64 6-4,1.61,2.18
2026-02-19,Futures 2026,Brancaccio R.,Overbeck C.,2,1,65-7 6-1 6-2,1.57,2.22
2026-02-19,Futures 2026,Uchida K.,Tabacco G.,2,1,4-6 6-4 6-4,1.24,3.58
2026-02-19,Futures 2026,Maxted L.,Honda N.,2,0,6-4 6-0,1.22,3.86
2026-02-19,Futures 2026,Forti F.,Wendelken H.,2,0,6-3 7-64,2.73,1.40
2026-02-19,Futures 2026,Romano F.,Potenza L.,2,0,6-3 7-5,1.49,2.46
2026-02-19,Futures 2026,Elias G.,Cacao T.,2,0,6-4 6-4,1.24,3.70
2026-02-19,Futures 2026,Basing M.,Fernandez Flores D.,2,0,7-62 6-0,1.10,5.93
2026-02-19,Futures 2026,Pereira T.,Kravchenko G.,2,0,6-3 7-5,1.74,1.98
2026-02-19,Futures 2026,Tabacco G.,Izquierdo Luque R.,2,1,3-6 6-4 7-63,2.22,1.59
2026-02-19,Futures 2026,Topo M.,Bernet H.,2,0,6-3 6-4,1.80,1.92
2026-02-19,Futures 2026,Basic M.,Malgaroli L.,2,0,6-3 6-1,1.16,4.67
2026-02-19,Futures 2026,Masur D.,Sorger S.,2,0,6-2 6-2,1.16,4.59
2026-02-19,Futures 2026,Vasami J.,Gengel M.,2,0,7-5 6-4,2.16,1.63
2026-02-19,Futures 2026,Poullain L.,Raquillet L.,2,0,6-3 6-4,1.44,2.63
2026-02-19,Futures 2026,Mbithi M.,Delage P.,2,1,6-2 4-6 6-1,2.80,1.37
2026-02-19,Futures 2026,Wessels L.,Brunkow G.,2,1,6-3 66-7 7-5,1.56,2.27
2026-02-19,Futures 2026,Tortora D.,Kuzuhara B.,2,0,7-64 6-4,2.65,1.42
2026-02-19,Futures 2026,Antonius M.,Tessa L.,2,1,6-3 2-6 6-1,2.29,1.56
2026-02-19,Futures 2026,Bynoe E.,Monzon I.,2,1,6-3 5-7 7-67,2.25,1.57
2026-02-19,Futures 2026,Compagnucci T.,Hallquist Lithen J.,2,0,6-3 6-1,1.21,4.01
2026-02-19,Futures 2026,Heck H.,Loureiro J.,2,0,6-3 6-4,1.61,2.15
2026-02-19,Futures 2026,Davidov T.,Sell K.,2,0,6-3 6-4,5.72,1.11
2026-02-19,Futures 2026,Gobat A.,Zeuch T.,2,0,6-3 7-5,1.31,3.13
2026-02-19,Futures 2026,Deckers A.,Rivera L.,2,0,6-1 6-0,1.10,6.05
2026-02-19,Futures 2026,Colson T.,Gautier A.,2,0,6-1 6-0,1.37,2.83
2026-02-19,Futures 2026,Nagel A.,Barrere V.,2,0,6-1 6-2,1.15,4.91
2026-02-19,Futures 2026,Callejon Hernando S.,Neimanis R.,2,0,6-3 6-2,1.05,7.91
2026-02-19,Futures 2026,Chazal M.,Carrascosa Diaz M.,2,0,6-3 7-5,1.05,8.69
2026-02-19,Futures 2026,Visker N.,De Jonge D.,2,0,6-1 6-4,1.39,2.80
2026-02-19,Futures 2026,Boogaard T.,Planinsek F.,2,0,6-3 6-2,1.32,3.05
2026-02-19,Futures 2026,Bertimon M.,Trochu P.,2,1,6-4 2-6 7-5,1.23,3.84
2026-02-19,Futures 2026,Ghazouani Durand Y.,Ponchet M.,2,0,6-4 6-0,1.34,2.99
2026-02-19,Futures 2026,Blanch D.,Gutierrez O.,2,1,2-6 6-2 6-2,1.26,3.47
2026-02-19,Futures 2026,Hernandez C.,Gavrielides L.,2,1,2-6 7-66 7-61,2.58,1.45
2026-02-19,Futures 2026,Sanchez Quilez A.,Zhu M.,2,0,6-3 6-2,1.11,5.34
2026-02-19,Futures 2026,Demin Y.,Naw H.,2,0,6-3 6-4,1.43,2.62
2026-02-19,Futures 2026,Bassem Sobhy M.,Miladinovic M.,2,1,3-6 7-65 6-3,1.67,2.07
2026-02-19,Futures 2026,Lee K.,Kivattsev K.,2,1,5-7 6-4 6-4,,
2026-02-19,Futures 2026,Lopez N.,Dzhavakian Y.,2,0,6-1 6-0,,
2026-02-19,Futures 2026,Pankin S.,Sloboda L.,2,0,6-1 6-2,1.10,6.12
2026-02-19,Futures 2026,Loge J.,Simundza J.,1,0,6-2 2-0,1.24,3.73
2026-02-19,Futures 2026,Kirkin E.,Kaouk M.,2,0,6-3 6-1,1.49,2.45
2026-02-19,Futures 2026,Catry R.,Witz A.,2,0,6-3 6-4,1.21,4.01
2026-02-19,Futures 2026,Bradshaw J.,Waldner N.,2,0,6-4 6-2,1.35,2.91
2026-02-19,Futures 2026,Borg L.,Ostapenkov D.,2,0,6-4 6-4,2.21,1.60
2026-02-19,Futures 2026,Lagarrigue L.,Gerbaud T.,2,0,7-5 7-68,1.45,2.56
2026-02-19,Futures 2026,Campana Lee G.,Plans J.,2,0,6-1 6-3,1.51,2.39
2026-02-19,Futures 2026,Makk P.,Wiedenmann L.,2,0,6-2 6-3,1.73,2.00
2026-02-19,Futures 2026,Staeheli L.,Aunion P.,2,0,7-5 6-2,1.09,6.10
2026-02-19,Futures 2026,Fabre A.,Misasi G.,2,1,3-6 6-1 6-4,1.56,2.26
2026-02-19,Futures 2026,Alcala Gurri M.,Petrovic D.,2,0,6-1 6-0,1.01,11.94
2026-02-19,Futures 2026,Erel Y.,Massellani S.,2,0,6-3 6-1,1.24,11.80
2026-02-19,Futures 2026,Faurel T.,Omarkhanov A.,2,0,6-3 6-1,1.33,3.05
2026-02-19,Futures 2026,Cretu C.,Paolini A.,2,0,6-3 6-4,1.07,7.13
2026-02-19,Futures 2026,Zhukov M.,Aubriot A.,2,1,6-4 4-6 6-4,1.64,2.14
2026-02-19,Futures 2026,Radulov I.,Chepelev A.,2,0,6-4 6-3,1.47,2.48
2026-02-19,Futures 2026,Milev Y.,Martin A.,2,0,6-4 6-4,2.50,1.45
2026-02-19,Futures 2026,Bouchelaghem C.,Steiner M.,2,0,6-4 7-65,1.37,2.87
2026-02-19,Futures 2026,Rossi L.,Poljicak M.,2,0,6-0 6-3,5.94,1.10
2026-02-19,Futures 2026,Elsayed A.,Djonov C.,2,0,6-1 6-0,,
2026-02-19,Futures 2026,Faucon R.,Yilmaz K.,2,0,6-2 6-3,1.07,7.03
2026-02-19,Futures 2026,Poulsen O.,Brownrigg N.,2,0,7-5 6-4,1.23,3.65
2026-02-19,Futures 2026,Bielinskyi V.,Lien J.,2,0,6-2 6-4,1.15,4.50
2026-02-19,Futures 2026,Uta D.,Obradovic D.,2,0,6-2 7-5,5.23,1.12
2026-02-19,Futures 2026,Yazdani A.,Popovic S.,2,0,7-5 6-1,7.50,1.06
2026-02-19,UTR Pro Tennis Series 3,Zamora N.,Lee W.,2,0,6-4 6-4,4.30,1.16
2026-02-19,UTR Pro Tennis Series 3,Hashimoto H.,Cattaneo L.,2,0,6-1 6-4,1.31,3.02
2026-02-19,UTR Pro Tennis Series 3,Ramos Membrives C.,Meduri A.,2,1,7-6 1-6 7-6,2.30,1.50
2026-02-19,UTR Pro Tennis Series 3,Valente R.,Heras P.,2,1,3-6 6-4 7-5,,
2026-02-19,UTR Pro Tennis Series 3,Lingua Lavallen A.,Amarilla R.,2,0,6-2 6-2,1.07,6.05
2026-02-19,UTR Pro Tennis Series 3,Gallego J.,Escurra Isnardi H.,2,0,6-4 6-1,2.31,1.51
2026-02-19,UTR Pro Tennis Series 3,Gagliardo L.,Ciurletti A.,2,0,6-4 6-2,1.18,4.03
2026-02-19,UTR Pro Tennis Series 3,Carraro L.,Geschwind F.,2,1,4-6 6-2 6-2,1.14,4.53
2026-02-19,UTR Pro Tennis Series 3,Jara-Lozano N.,Tamagnone F.,2,0,6-2 6-1,1.20,3.73
2026-02-19,UTR Pro Tennis Series 3,Franchini S.,Falabella L.,2,0,6-2 6-2,4.07,1.18
2026-02-19,UTR Pro Tennis Series 3,Lehmann N.,Simonit E.,2,0,6-4 6-2,1.68,1.95
2026-02-19,UTR Pro Tennis Series 3,Stepanov T.,Chiu J.,2,1,65-7 6-2 6-2,1.25,3.33
2026-02-19,UTR Pro Tennis Series 3,Pouatcha P.,Hammond L.,2,0,6-2 7-61,1.21,3.63
2026-02-19,UTR Pro Tennis Series 3,Ramos Membrives C.,Krall L.,2,1,6-4 1-6 7-6,3.00,1.30
2026-02-19,UTR Pro Tennis Series 3,Meduri A.,Boeckli R.,2,0,6-0 6-0,1.05,6.83
2026-02-19,UTR Pro Tennis Series 3,Luemkemann L.,Shirur R.,2,1,6-4 65-7 6-3,1.93,1.71
2026-02-19,UTR Pro Tennis Series 3,Munk Mesa B.,Aney A.,2,0,6-0 6-2,1.20,3.83
2026-02-19,UTR Pro Tennis Series 3,Stepanov T.,Vashistha A.,2,0,6-1 6-2,1.63,2.05
2026-02-19,UTR Pro Tennis Series 3,Hammond L.,Lee W.,2,0,6-4 6-3,2.19,1.56
2026-02-19,UTR Pro Tennis Series 5,Tomescu D.,Gschwendtner J.,2,1,2-6 6-2 6-4,1.40,2.50
2026-02-19,UTR Pro Tennis Series 5,Andreescu S.,Kis Balazs R.,2,0,6-3 6-2,1.03,7.50
2026-02-19,UTR Pro Tennis Series 5,Beckley A.,Valle F.,2,0,6-2 6-2,1.02,8.25
2026-02-19,UTR Pro Tennis Series 5,Ghetu G.,Apostol C.,2,0,6-3 6-2,1.03,7.75
2026-02-19,UTR Pro Tennis Series 5,Baiant R.,Bocci F.,2,1,6-1 1-6 6-3,1.75,1.88
2026-02-19,UTR Pro Tennis Series 5,Breazu M.,Bakker S.,2,0,6-2 6-1,,
2026-02-19,UTR Pro Tennis Series 5,Bocchi L.,Morega D.,2,0,6-4 6-2,1.04,7.50
2026-02-19,UTR Pro Tennis Series 9,Ishikawa M.,Suzuki K.,2,0,6-4 6-2,1.36,2.77
2026-02-19,UTR Pro Tennis Series 9,Mochizuki K.,Morita K.,2,0,6-1 6-2,1.05,6.83
2026-02-19,UTR Pro Tennis Series 9,Yukawa Y.,Adachi T.,2,0,6-1 6-3,1.26,3.15
2026-02-19,UTR Pro Tennis Series 9,Tomizawa N.,Machida R.,2,0,6-2 6-1,1.02,8.25
2026-02-19,UTR Pro Tennis Series 9,Kawachi K.,Nakanishi S.,2,0,6-3 6-2,1.11,4.98
2026-02-19,UTR Pro Tennis Series 9,Yamasaki J.,Tashiro Y.,2,0,6-2 6-1,1.29,3.15
2026-02-19,UTR Pro Tennis Series 9,Tanuma R.,Inoue K.,2,0,6-2 6-3,1.05,7.33
2026-02-20,Doha,Fils A.,Mensik J. (6),2,0,6-4 7-64,2.32,1.60
2026-02-20,Doha,Alcaraz C. (1),Rublev A. (5),2,0,7-63 6-4,1.14,5.65
2026-02-20,Rio de Janeiro,Buse I.,Berrettini M.,2,1,6-3 2-6 6-3,2.68,1.46
2026-02-20,Rio de Janeiro,Etcheverry T. (8),Faria J.,2,0,7-64 6-4,1.31,3.43
2026-02-20,Rio de Janeiro,Kopriva V.,Cerundolo J.,2,0,6-4 6-4,1.73,2.09
2026-02-20,Rio de Janeiro,Berrettini M.,Lajovic D.,2,1,3-6 6-4 6-2,1.35,3.19
2026-02-20,Rio de Janeiro,Buse I.,Fonseca J. (3),2,1,5-7 6-3 6-4,4.03,1.24
2026-02-20,Delray Beach,Korda S.,Ruud C. (2),2,1,4-6 6-2 6-2,1.80,1.99
2026-02-20,Delray Beach,Cobolli F. (3),Wong C.,2,1,7-5 67-7 6-2,1.96,1.84
2026-02-20,Delray Beach,Fritz T. (1),Jodar R.,2,0,7-64 6-4,1.27,3.75
2026-02-20,Delray Beach,Paul T. (5),Walton A.,2,0,7-611 6-3,1.10,7.20
2026-02-20,Lille challenger,Blockx A. (4),Bonzi B. (8),2,0,6-3 6-4,1.49,2.50
2026-02-20,Lille challenger,Kym J.,Droguet T. (6),2,1,6-4 5-7 6-2,2.04,1.72
2026-02-20,Lille challenger,Kouame M.,Basavareddy N.,2,0,6-3 6-3,2.61,1.45
2026-02-20,Lille challenger,Van Assche L. (7),Chidekh C.,2,0,6-2 6-3,1.43,2.70
2026-02-20,Metepec challenger,Pacheco Mendez R. (3),Kozlov S. (8),2,0,6-4 6-2,1.97,1.77
2026-02-20,Metepec challenger,Gojo B. (5),Tomic B. (2),2,1,6-3 4-6 6-4,1.41,2.74
2026-02-20,Metepec challenger,Galarneau A. (4),Winter E.,2,1,5-7 7-5 7-5,1.37,2.92
2026-02-20,Metepec challenger,Andrade A. (6),Ficovich J. (1),2,1,1-6 7-5 7-64,1.71,2.05
2026-02-20,New Delhi challenger,Sakamoto R. (2),Cina F. (6),2,1,67-7 6-3 6-2,1.58,2.26
2026-02-20,New Delhi challenger,Crawford O. (5),Clarke J. (3),2,1,3-6 7-5 6-3,2.15,1.65
2026-02-20,New Delhi challenger,Gill F.,Geerts M.,2,1,4-6 6-3 6-4,2.06,1.71
2026-02-20,New Delhi challenger,Sakellaridis S.,Noguchi R. (8),2,0,6-0 6-3,1.82,1.91
2026-02-20,Tigre challenger,Midon L. (5),La Serna J.,2,1,7-61 2-6 7-5,1.34,3.03
2026-02-20,Tigre challenger,Justo G.,Fernandez B.,2,0,6-1 6-3,1.12,5.75
2026-02-20,Tigre challenger,Sanchez Jover C.,Villanueva G.,2,0,6-2 6-1,1.84,1.87
2026-02-20,Tigre challenger,Bueno G. (2),Collarini A. (6),2,0,7-611 6-2,1.72,2.02
2026-02-20,Futures 2026,Guerrieri A.,Moeller M.,2,0,6-3 7-5,1.87,1.83
2026-02-20,Futures 2026,Forti F.,Masur D.,2,0,7-66 6-4,2.43,1.49
2026-02-20,Futures 2026,Basing M.,Peniston R.,1,0,6-3 3-0,1.59,2.20
2026-02-20,Futures 2026,Brancaccio R.,Uchida K.,2,0,6-3 6-3,1.63,2.15
2026-02-20,Futures 2026,Topo M.,Romano F.,2,0,6-3 7-66,1.30,3.21
2026-02-20,Futures 2026,Vasami J.,Basic M.,2,0,6-4 6-3,1.83,1.88
2026-02-20,Futures 2026,Maxted L.,Elias G.,1,0,3-5,1.68,2.07
2026-02-20,Futures 2026,Onclin G.,Pereira T.,2,1,6-2 3-6 6-1,1.41,2.68
2026-02-20,Futures 2026,Gobat A.,Nagel A.,2,0,6-4 6-4,2.14,1.64
2026-02-20,Futures 2026,Wessels L.,Davidov T.,2,0,7-5 6-2,1.54,2.33
2026-02-20,Futures 2026,Compagnucci T.,Mbithi M.,2,0,6-1 6-1,1.11,5.35
2026-02-20,Futures 2026,Tortora D.,Antonius M.,2,1,6-2 62-7 7-5,1.37,2.82
2026-02-20,Futures 2026,Petkovic M.,Deckers A.,2,0,6-4 7-62,1.96,1.75
2026-02-20,Futures 2026,Heck H.,Bynoe E.,2,0,7-65 6-3,1.52,2.39
2026-02-20,Futures 2026,Colson T.,Bertimon M.,2,0,6-2 7-61,1.17,4.42
2026-02-20,Futures 2026,Paldanius O.,Knaff A.,2,1,1-6 6-2 6-2,1.66,2.11
2026-02-20,Futures 2026,Boogaard T.,Demin Y.,2,0,6-1 6-2,1.37,2.85
2026-02-20,Futures 2026,Ghazouani Durand Y.,Poullain L.,2,1,3-6 7-65 6-1,2.19,1.61
2026-02-20,Futures 2026,Callejon Hernando S.,Chazal M.,1,0,6-2 3-0,1.47,2.51
2026-02-20,Futures 2026,Matusevich A.,Visker N.,2,0,6-3 6-4,1.66,2.10
2026-02-20,Futures 2026,Blanch D.,Hernandez C.,2,1,2-6 6-4 6-4,1.26,3.44
2026-02-20,Futures 2026,Catry R.,Lagarrigue L.,2,0,6-3 6-4,1.26,3.44
2026-02-20,Futures 2026,Loge J.,Borg L.,2,1,1-6 6-2 7-64,1.61,2.18
2026-02-20,Futures 2026,Faurel T.,Kirkin E.,2,0,6-1 6-1,1.48,2.47
2026-02-20,Futures 2026,Sanchez Quilez A.,Staeheli L.,2,0,6-0 6-4,1.73,1.99
2026-02-20,Futures 2026,Makk P.,Campana Lee G.,2,0,7-5 6-0,1.54,2.30
2026-02-20,Futures 2026,Bouchelaghem C.,Erel Y.,2,1,4-6 6-2 6-4,3.40,1.27
2026-02-20,Futures 2026,Radulov I.,Fabre A.,2,0,6-1 6-0,1.12,5.35
2026-02-20,Futures 2026,Cretu C.,Milev Y.,2,0,6-4 6-2,,
2026-02-20,Futures 2026,Zhukov M.,Lee K.,2,1,65-7 6-4 6-3,1.84,1.85
2026-02-20,Futures 2026,Pankin S.,Elsayed A.,2,1,3-6 6-3 6-4,1.51,2.36
2026-02-20,Futures 2026,Poulsen O.,Lopez N.,2,0,6-3 7-5,1.59,2.18
2026-02-20,Futures 2026,Rossi L.,Bassem Sobhy M.,2,0,6-4 6-2,2.19,1.59
2026-02-20,Futures 2026,Bradshaw J.,Faucon R.,1,0,7-64 5-2,1.98,1.72
2026-02-20,Futures 2026,Alcala Gurri M.,Uta D.,2,1,4-6 7-65 6-3,1.08,6.51
2026-02-20,Futures 2026,Bielinskyi V.,Yazdani A.,2,0,6-2 6-4,1.08,6.60
2026-02-20,UTR Pro Tennis Series 3,Dean T.,Saiga W.,2,0,6-3 6-1,1.02,9.33
2026-02-20,UTR Pro Tennis Series 3,Krall L.,Amiri F.,2,0,6-4 6-2,,
2026-02-20,UTR Pro Tennis Series 3,Stepanov T.,Aney A.,2,0,6-3 6-4,1.42,3.97
2026-02-20,UTR Pro Tennis Series 3,Chiu J.,Vashistha A.,2,0,6-0 6-4,1.55,2.20
2026-02-20,UTR Pro Tennis Series 3,Cattaneo L.,Saiga W.,2,0,6-1 6-4,1.07,5.83
2026-02-20,UTR Pro Tennis Series 3,Hashimoto H.,Dean T.,2,1,6-4 4-6 7-62,2.38,1.48
2026-02-20,UTR Pro Tennis Series 3,Ramos Membrives C.,Boeckli R.,2,1,6-4 2-6 6-0,1.10,5.25
2026-02-20,UTR Pro Tennis Series 3,Zamora N.,Hammond L.,2,1,1-6 6-3 6-4,1.11,5.13
2026-02-20,UTR Pro Tennis Series 3,Berger B.,Lee W.,2,1,5-7 6-2 6-0,,
2026-02-20,UTR Pro Tennis Series 3,Otegui J.,Tamagnone F.,2,0,6-4 6-1,1.02,9.50
2026-02-20,UTR Pro Tennis Series 3,Lingua Lavallen A.,Valente R.,2,1,3-6 6-4 6-3,1.18,4.03
2026-02-20,UTR Pro Tennis Series 3,Carraro L.,Jara-Lozano N.,2,0,6-1 7-5,1.10,5.50
2026-02-20,UTR Pro Tennis Series 3,Doria L.,Falabella L.,2,0,6-3 7-5,3.28,1.26
2026-02-20,UTR Pro Tennis Series 3,Franchini S.,Gallego J.,2,0,6-0 6-4,1.89,1.76
2026-02-20,UTR Pro Tennis Series 3,Ciurletti A.,Lehmann N.,2,0,6-2 6-0,3.17,1.28
2026-02-20,UTR Pro Tennis Series 3,Gagliardo L.,Gay F.,2,0,6-3 6-3,1.03,8.50
2026-02-20,UTR Pro Tennis Series 3,Hidalgo G.,Amarilla R.,2,0,7-5 6-2,1.07,6.38
2026-02-20,UTR Pro Tennis Series 3,Pouatcha P.,Zamora N.,2,1,2-6 6-1 6-3,2.80,1.35
2026-02-20,UTR Pro Tennis Series 3,Krall L.,Boeckli R.,2,0,6-3 6-3,1.07,6.20
2026-02-20,UTR Pro Tennis Series 3,Luemkemann L.,Dean T.,2,0,6-4 6-2,4.35,1.15
2026-02-20,UTR Pro Tennis Series 3,Munk Mesa B.,Vashistha A.,2,0,6-1 6-0,1.27,3.12
2026-02-20,UTR Pro Tennis Series 5,Prunescu Nita L.,Kis Balazs R.,2,1,4-6 7-60 7-5,,
2026-02-20,UTR Pro Tennis Series 5,Bentzel C.,Morega D.,2,0,6-2 6-1,,
2026-02-20,UTR Pro Tennis Series 5,Valle F.,Andreescu S.,2,1,5-7 7-5 6-3,7.50,1.04
2026-02-20,UTR Pro Tennis Series 5,Ghetu G.,Vanta V.,2,1,64-7 6-0 6-1,1.37,2.65
2026-02-20,UTR Pro Tennis Series 5,Tomescu D.,Bakker S.,2,0,6-1 6-1,1.01,9.00
2026-02-20,UTR Pro Tennis Series 5,Breazu M.,Pilipovic A.,2,0,6-3 6-1,,
2026-02-20,UTR Pro Tennis Series 5,Bocchi L.,Bocci F.,2,0,6-3 6-3,1.07,6.00
2026-02-20,UTR Pro Tennis Series 9,Takamisawa T.,Suzuki K.,2,0,6-0 6-1,1.10,5.50
2026-02-20,UTR Pro Tennis Series 9,Nakagawa N.,Nakanishi S.,2,0,6-1 6-3,1.02,9.17
2026-02-20,UTR Pro Tennis Series 9,Tashiro Y.,Kabasawa R.,2,0,6-1 6-2,1.07,6.50
2026-02-20,UTR Pro Tennis Series 9,Kawachi K.,Morita K.,2,0,6-2 6-1,1.10,5.27
2026-02-20,UTR Pro Tennis Series 9,Yamasaki J.,Machida R.,2,0,6-2 6-0,1.02,9.17
2026-02-20,UTR Pro Tennis Series 9,Ogura E.,Inoue K.,2,1,6-3 3-6 6-3,1.43,2.50
2026-02-20,UTR Pro Tennis Series 9,Tanuma R.,Adachi T.,2,0,6-4 6-2,1.01,10.67
2026-02-21,Doha,Alcaraz C. (1),Fils A.,2,0,6-2 6-1,1.12,6.21
2026-02-21,Rio de Janeiro,Tabilo A.,Tirante T.,2,1,7-62 66-7 6-1,1.58,2.40
2026-02-21,Delray Beach,Korda S.,Cobolli F. (3),2,0,7-61 6-1,1.36,3.15
2026-02-21,Delray Beach,Paul T. (5),Fritz T. (1),2,0,6-4 6-3,2.20,1.66
2026-02-21,Delray Beach,Tien L. (4),Tiafoe F. (8),2,1,7-65 3-6 7-5,1.54,2.48
2026-02-21,Lille challenger,Blockx A. (4),Kym J.,2,0,6-3 7-64,1.46,2.62
2026-02-21,Lille challenger,Van Assche L. (7),Kouame M.,2,0,6-1 6-1,1.42,2.73
2026-02-21,Metepec challenger,Gojo B. (5),Pacheco Mendez R. (3),2,0,7-65 6-4,1.35,3.04
2026-02-21,Metepec challenger,Galarneau A. (4),Andrade A. (6),2,1,5-7 7-5 6-4,1.77,1.96
2026-02-21,New Delhi challenger,Crawford O. (5),Sakamoto R. (2),2,0,6-4 6-3,3.99,1.22
2026-02-21,New Delhi challenger,Sakellaridis S.,Gill F.,2,0,6-1 7-65,1.43,2.69
2026-02-21,Tigre challenger,Midon L. (5),Sanchez Jover C.,2,0,6-4 7-5,1.58,2.27
2026-02-21,Tigre challenger,Justo G.,Bueno G. (2),2,1,4-6 6-2 6-2,2.34,1.56
2026-02-21,Futures 2026,Guerrieri A.,Topo M.,2,0,6-4 6-4,2.53,1.46
2026-02-21,Futures 2026,Onclin G.,Basing M.,2,0,7-5 6-2,1.92,1.78
2026-02-21,Futures 2026,Vasami J.,Forti F.,2,0,7-65 6-4,1.90,1.80
2026-02-21,Futures 2026,Maxted L.,Brancaccio R.,2,0,6-3 6-3,1.82,1.87
2026-02-21,Futures 2026,Milavsky D.,La Vela G.,2,0,6-2 6-2,1.14,4.89
2026-02-21,Futures 2026,Young G.,Ozolins K.,2,0,7-62 7-63,2.23,1.57
2026-02-21,Futures 2026,Compagnucci T.,Wessels L.,1,0,6-2 3-1,1.32,3.22
2026-02-21,Futures 2026,Heck H.,Tortora D.,2,0,6-4 6-2,2.00,1.73
2026-02-21,Futures 2026,Colson T.,Gobat A.,2,1,4-6 7-5 6-1,1.23,3.75
2026-02-21,Futures 2026,Catry R.,Ghazouani Durand Y.,2,0,7-61 7-65,1.79,1.93
2026-02-21,Futures 2026,Matusevich A.,Boogaard T.,2,1,3-6 7-5 6-2,2.16,1.62
2026-02-21,Futures 2026,Petkovic M.,Paldanius O.,2,0,6-4 6-3,1.78,1.93
2026-02-21,Futures 2026,Sanchez Quilez A.,Blanch D.,2,1,6-0 64-7 6-1,1.70,2.04
2026-02-21,Futures 2026,Makk P.,Callejon Hernando S.,2,1,2-6 6-3 6-2,2.24,1.57
2026-02-21,Futures 2026,Loge J.,Faurel T.,2,1,4-6 6-4 6-4,3.27,1.29
2026-02-21,Futures 2026,Bouchelaghem C.,Zhukov M.,2,0,6-3 6-4,1.47,2.51
2026-02-21,Futures 2026,Cretu C.,Alcala Gurri M.,2,1,7-65 0-6 6-4,2.08,1.66
2026-02-21,Futures 2026,Pankin S.,Bradshaw J.,2,1,6-4 4-6 7-65,1.43,2.57
2026-02-21,Futures 2026,Poulsen O.,Rossi L.,2,0,6-4 6-4,2.07,1.66
2026-02-21,Futures 2026,Radulov I.,Bielinskyi V.,2,0,6-2 6-0,1.32,3.10
2026-02-21,UTR Pro Tennis Series 3,Hashimoto H.,Munk Mesa B.,2,1,3-6 7-5 6-1,1.82,1.82
2026-02-21,UTR Pro Tennis Series 3,Aney A.,Hammond L.,2,0,6-1 6-3,1.99,1.67
2026-02-21,UTR Pro Tennis Series 3,Amiri F.,Saiga W.,2,0,6-4 7-64,,
2026-02-21,UTR Pro Tennis Series 3,Silva T.,Chiu J.,2,0,7-65 6-2,1.36,2.78
2026-02-21,UTR Pro Tennis Series 3,Dean T.,Berger B.,2,0,6-2 6-3,,
2026-02-21,UTR Pro Tennis Series 3,Cattaneo L.,Boeckli R.,2,0,6-2 6-4,1.17,4.00
2026-02-21,UTR Pro Tennis Series 3,Pouatcha P.,Luemkemann L.,2,0,6-2 7-63,1.55,2.20
2026-02-21,UTR Pro Tennis Series 3,Lingua Lavallen A.,Doria L.,2,0,6-3 6-4,1.16,4.28
2026-02-21,UTR Pro Tennis Series 3,Hidalgo G.,Carraro L.,2,1,3-6 6-2 7-5,2.16,1.57
2026-02-21,UTR Pro Tennis Series 3,Silva T.,Boeckli R.,2,0,6-1 6-1,1.04,7.83
2026-02-21,UTR Pro Tennis Series 3,Chiu J.,Aney A.,2,0,6-2 6-3,1.13,4.68
2026-02-21,UTR Pro Tennis Series 3,Munk Mesa B.,Stepanov T.,2,0,6-2 6-4,1.82,1.82
2026-02-21,UTR Pro Tennis Series 3,Zamora N.,Berger B.,2,0,6-3 6-0,,
2026-02-21,UTR Pro Tennis Series 3,Franchini S.,Simonit E.,2,1,6-2 5-7 6-2,2.55,1.39
2026-02-21,UTR Pro Tennis Series 3,Gallego J.,Gagliardo L.,2,0,6-2 6-4,8.17,1.03
2026-02-21,UTR Pro Tennis Series 3,Jara-Lozano N.,Valente R.,2,1,7-5 4-6 6-4,3.02,1.31
2026-02-21,UTR Pro Tennis Series 3,Lehmann N.,Geschwind F.,2,0,6-1 6-1,1.99,1.66
2026-02-21,UTR Pro Tennis Series 3,Gay F.,Amarilla R.,2,1,5-7 7-5 6-4,3.30,1.26
2026-02-21,UTR Pro Tennis Series 3,Falabella L.,Tamagnone F.,2,0,6-2 6-3,1.02,9.17
2026-02-21,UTR Pro Tennis Series 3,Ciurletti A.,Escurra Isnardi H.,2,0,7-62 6-3,2.22,1.55
2026-02-21,UTR Pro Tennis Series 3,Cattaneo L.,Luemkemann L.,2,0,6-0 7-65,2.60,1.40
2026-02-21,UTR Pro Tennis Series 3,Chiu J.,Munk Mesa B.,2,0,6-2 6-4,3.32,1.25
2026-02-21,UTR Pro Tennis Series 3,Pouatcha P.,Lee W.,2,0,6-1 6-2,4.15,1.17
2026-02-21,UTR Pro Tennis Series 5,Gschwendtner J.,Valle F.,2,0,6-3 6-1,1.15,4.23
2026-02-21,UTR Pro Tennis Series 5,Ghetu G.,Bentzel C.,2,0,6-4 6-1,,
2026-02-21,UTR Pro Tennis Series 5,Bocci F.,Prunescu Nita L.,2,0,6-3 7-66,,
2026-02-21,UTR Pro Tennis Series 5,Kis Balazs R.,Morega D.,2,0,6-3 6-3,1.70,1.93
