date,tournament,player1,player2,odd1,odd2
2026-03-30,Bucharest,Schwaerzler J. (6),Haita S.,1.01,13.08
2026-03-30,Bucharest,Merida Aguilar D. (2),Purtseladze S.,1.06,8.47
2026-03-30,Bucharest,Kuzmanov D.,Travaglia S. (5),3.03,1.36
2026-03-30,Bucharest,Clarke J. (8),Ghetu G.,1.17,4.66
2026-03-30,Bucharest,Molcan A.,Harris B. (3),1.29,3.48
2026-03-30,Bucharest,Rodionov J. (7),Loffhagen G.,1.37,2.98
2026-03-30,Bucharest,Sakellaridis S.,Tseng C. (4),2.59,1.47
2026-03-30,Bucharest,Basilashvili N. (1),Michalski D.,1.42,2.74
2026-03-30,Futures 2026,Mencaglia S.,Juszczak D.,1.37,3.35
2026-03-30,Futures 2026,Kaouk M.,Golubev D.,1.01,10.75
2026-03-30,Futures 2026,Perfetti N.,Bacaloni A.,1.43,2.53
2026-03-30,Futures 2026,Ferrari F.,Cherie Ligniere E.,2.28,1.53
2026-03-30,Futures 2026,Knitter K.,Wagner A.,1.97,1.71
2026-03-30,Futures 2026,Ortenzi G.,Bellifemine A.,1.84,1.83
2026-03-30,Futures 2026,Bronzetti A.,Angeloni L.,1.26,3.37
2026-03-30,Futures 2026,Furlanetto M.,Amarandei D.,1.97,1.71
2026-03-30,Futures 2026,Ryan Ziegann S.,Idogaki K.,1.4,2.65
2026-03-30,Futures 2026,Shibano K.,Tomida Y.,3.68,1.22
2026-03-30,Futures 2026,Fujisaki K.,Ochi M.,6.63,1.07
2026-03-30,Futures 2026,Hashimoto H.,Werner E.,1.21,3.83
2026-03-30,Futures 2026,Tanuma R.,Muto S.,1.07,7.0
2026-03-30,Marrakech,Trungelliti M. (1),Sakamoto R. (8),1.53,2.42
2026-03-30,Marrakech,Rocha H. (4),Budkov Kjaer N. (5),1.77,2.0
2026-03-30,Marrakech,Skatov T.,Echargui M. (6),1.55,2.39
2026-03-30,Marrakech,Lajovic D. (2),Harris L. (7),1.58,2.31
2026-03-30,Menorca challenger,Martinez A. (5),Almazan Valiente I.,1.63,2.17
2026-03-30,Menorca challenger,Donski A.,Vanshelboim E. (11),1.47,2.51
2026-03-30,Menorca challenger,Demin Y.,Vrbensky M. (12),1.99,1.75
2026-03-30,Menorca challenger,Blanch D. (7),Bouchelaghem C.,1.39,2.82
2026-03-30,Menorca challenger,Negritu C. (6),Martin Manzano J.,1.59,2.23
2026-03-30,Menorca challenger,Dedura-Palomero D. (1),López I.,1.01,15.2
2026-03-30,Menorca challenger,Paulson A.,Pieri S. (9),2.17,1.64
2026-03-30,Menorca challenger,Callejon Hernando S. (10),Nadal Vives J.,1.02,13.5
2026-03-30,Menorca challenger,Yevseyev D. (2),Martos Gornes S.,1.05,8.45
2026-03-30,Menorca challenger,Montes-De La Torre I. (4),Barreto Sanchez D.,1.13,5.42
2026-03-30,Menorca challenger,Arnaboldi F. (3),Raquillet L.,1.36,2.94
2026-03-30,Menorca challenger,Vasa E. (8),Campana Lee G.,2.11,1.67
2026-03-30,Miyazaki challenger,Boulais J. (3),Imamura M. (8),1.76,1.97
2026-03-30,Miyazaki challenger,Overbeck C. (5),Sach T. (11),1.17,4.57
2026-03-30,Miyazaki challenger,Tu L. (1),Mochizuki Y. (12),1.1,5.68
2026-03-30,Miyazaki challenger,Moriya H. (2),Takahashi Y. (7),1.61,2.16
2026-03-30,Miyazaki challenger,Matsuda K. (10),Kusuhara Y.,1.47,2.46
2026-03-30,Miyazaki challenger,Nam J.,Kikuchi Y.,1.66,2.1
2026-03-30,San Luis Potosi chall.,Winegar T. (1),Gonzalez Fernandez M. (8),3.65,1.25
2026-03-30,San Luis Potosi chall.,Ayeni A. (6),Dalmasso G. (9),1.3,3.27
2026-03-30,San Luis Potosi chall.,Colson T. (2),Covato M. (10),1.09,6.53
2026-03-30,San Luis Potosi chall.,Tobon M. (5),Poling K. (7),1.27,3.55
2026-03-30,San Luis Potosi chall.,Mckennon M. (4),Zeballos F.,1.35,2.77
2026-03-30,Sao Leopoldo challenger,Huertas Del Pino C. (9),Huertas Del Pino A.,1.59,2.22
2026-03-30,Sao Leopoldo challenger,De La Fuente S. (6),Zanellato N.,2.34,1.55
2026-03-30,Sao Leopoldo challenger,Ambrogi L. (1),Ribero F.,1.08,7.17
2026-03-30,Sao Leopoldo challenger,Zeitune M. (7),Nunez D. (5),1.61,2.22
2026-03-30,Sao Leopoldo challenger,Nikles J. (2),Leite W. (11),1.18,4.48
2026-03-30,Sao Leopoldo challenger,Zarate C. (4),Torrealba B. (8),1.52,2.39
2026-03-31,Houston,Nakashima B. (5),Damm M.,1.3,3.47
2026-03-31,Houston,Etcheverry T. (6),Gomez F.,1.19,4.62
2026-03-31,Houston,Basavareddy N.,Draxl L.,1.87,1.91
2026-03-31,Houston,Tirante T.,Smith C.,1.49,2.59
2026-03-31,Houston,McDonald M.,Brooksby J. (8),3.15,1.35
2026-03-31,Houston,Bolt A.,Wu Y.,3.79,1.26
2026-03-31,Bucharest,Altmaier D. (6),Martinez P.,1.9,1.87
2026-03-31,Bucharest,Baez S. (5),Gaubas V.,1.23,4.08
2026-03-31,Bucharest,Merida Aguilar D.,Virtanen O.,1.41,2.83
2026-03-31,Bucharest,Molcan A.,Arnaldi M.,2.66,1.46
2026-03-31,Bucharest,Sakellaridis S.,Choinski J.,1.97,2.5
2026-03-31,Bucharest,Prizmic D.,Basilashvili N.,1.36,3.94
2026-03-31,Bucharest,Dzumhur D.,Jianu F.,1.41,2.8
2026-03-31,Bucharest,Van De Zandschulp B. (8),Maestrelli F.,1.37,3.04
2026-03-31,Bucharest,Droguet T.,Bautista-Agut R.,1.67,2.17
2026-03-31,Bucharest,Shevchenko A.,Turcanu R.,1.09,7.5
2026-03-31,Bucharest,Moller E.,Boitan G.,1.33,3.25
2026-03-31,Bucharest,Navone M. (7),O'Connell C.,1.28,3.67
2026-03-31,Marrakech,Jodar R.,Lajovic D.,1.61,2.3
2026-03-31,Marrakech,Van Assche L.,Gaston H.,1.66,2.19
2026-03-31,Marrakech,Ugo Carabelli C.,Skatov T.,1.36,3.1
2026-03-31,Marrakech,Buse I. (7),Berrettini M.,2.55,1.51
2026-03-31,Marrakech,Trungelliti M.,Rocha H.,2.33,1.6
2026-03-31,Marrakech,Bellucci M.,Bennani R.,1.18,4.75
2026-03-31,Marrakech,Majchrzak K. (5),Cerundolo J.,1.77,2.04
2026-03-31,Marrakech,Muller A.,Cina F.,1.68,2.16
2026-03-31,San Luis Potosi chall.,Marrero Curbelo I.,Delaney J.,1.4,2.84
2026-03-31,San Luis Potosi chall.,Tobon M.,Moreno De Alboran N.,3.4,1.29
2026-03-31,San Luis Potosi chall.,Denolly C.,Mckennon M.,1.44,2.65
2026-03-31,San Luis Potosi chall.,Alujas R.,Winegar T.,1.65,2.15
2026-03-31,San Luis Potosi chall.,Soto M.,Orlov V.,1.24,3.83
2026-03-31,San Luis Potosi chall.,Schoolkate T. (2),Ayeni A.,1.21,4.06
2026-03-31,San Luis Potosi chall.,Zahraj P.,Wiskandt M.,1.68,2.1
2026-03-31,San Luis Potosi chall.,Zhukayev B.,Catry R.,1.51,2.46
2026-03-31,San Luis Potosi chall.,Mena F.,Napolitano S. (8),2.6,1.45
2026-03-31,San Luis Potosi chall.,Martin D.,Huesler M. (5),4.99,1.15
2026-03-31,San Luis Potosi chall.,Duckworth J. (1),Rubio Fierros A.,1.09,6.76
2026-03-31,Sao Leopoldo challenger,Prado Angelo J. (3),Dutra da Silva D.,1.34,3.08
2026-03-31,Sao Leopoldo challenger,Heide G.,Boscardin Dias P.,1.38,2.89
2026-03-31,Sao Leopoldo challenger,Varillas J.,Zarate C.,1.18,4.45
2026-03-31,Sao Leopoldo challenger,Guillen Meza A. (4),Ambrogi L.,1.36,2.97
2026-03-31,Sao Leopoldo challenger,Meligeni Rodrigues Alv (8),Aguilar Cardozo J.,1.36,2.97
2026-03-31,Sao Leopoldo challenger,Diaz Acosta F. (7),De La Fuente S.,1.06,8.2
2026-03-31,Sao Leopoldo challenger,Huertas Del Pino C.,Sakamoto P.,3.13,1.32
2026-03-31,Sao Leopoldo challenger,La Serna J.,Justo G.,2.6,1.45
2026-03-31,Sao Leopoldo challenger,Dellien M.,Barrios Vera M. (1),4.3,1.2
2026-03-31,Sao Leopoldo challenger,Rodriguez L.,Zeitune M.,1.41,2.75
2026-03-31,Sao Leopoldo challenger,Nikles J.,Schiessl J.,2.04,1.72
2026-03-31,Sao Leopoldo challenger,Dellien H. (2),Ribeiro E.,1.35,3.04
2026-03-31,Sao Leopoldo challenger,Midon L. (6),Fernandez B.,1.16,4.85
2026-03-31,Sao Leopoldo challenger,Torres J.,Alvarez Varona N.,1.31,3.32
2026-03-31,Miyazaki challenger,Zhou Y. (4),Takahashi Y.,1.19,4.18
2026-03-31,Miyazaki challenger,Moriya H.,Matsuda K.,1.6,2.25
2026-03-31,Miyazaki challenger,Wu T.,Noguchi R. (6),1.97,1.76
2026-03-31,Miyazaki challenger,Trotter J.,Added D. (2),1.93,1.79
2026-03-31,Miyazaki challenger,Milic O.,Overbeck C.,2.51,1.47
2026-03-31,Miyazaki challenger,Wendelken H. (7),Boulais J.,1.4,2.79
2026-03-31,Miyazaki challenger,Jubb P.,Taguchi R.,1.1,6.38
2026-03-31,Miyazaki challenger,Ellis B.,Honda N.,1.45,2.6
2026-03-31,Miyazaki challenger,Shick B.,Nam J.,1.61,2.22
2026-03-31,Miyazaki challenger,Jones M.,Sun F. (8),2.23,1.6
2026-03-31,Miyazaki challenger,Ilagan A.,Shimizu Y.,1.98,1.75
2026-03-31,Miyazaki challenger,Jasika O.,Tu L.,3.51,1.27
2026-03-31,Miyazaki challenger,Matsuoka H.,Samrej K.,1.6,2.23
2026-03-31,Futures 2026,Sanchez Jover C.,Gutierrez O.,1.18,4.19
2026-03-31,Futures 2026,Oradini G.,Perfetti N.,1.19,4.19
2026-03-31,Futures 2026,Xilas I.,Staeheli L.,1.39,2.77
2026-03-31,Futures 2026,Bronzetti A.,Chepelev A.,3.96,1.2
2026-03-31,Futures 2026,Mencaglia S.,Borrelli L.,1.21,3.92
2026-03-31,Futures 2026,Nicod J.,Mitalas G.,1.01,12.13
2026-03-31,Futures 2026,Hopp M.,Steiner M.,2.8,1.38
2026-03-31,Futures 2026,Blancaneaux G.,Planella Hernandez S.,1.06,7.69
2026-03-31,Futures 2026,Henning P.,Rocha F.,1.32,3.12
2026-03-31,Futures 2026,McDonald N.,Ferrari F.,1.09,6.27
2026-03-31,Futures 2026,Jones M.,Sesko Z.,1.68,2.07
2026-03-31,Futures 2026,Vales A.,Schinas S.,1.02,12.41
2026-03-31,Futures 2026,Dussin L.,Tsitsipas P.,1.58,2.25
2026-03-31,Futures 2026,Marino P.,Knitter K.,1.54,2.35
2026-03-31,Futures 2026,Furlanetto M.,Kivattsev K.,5.35,1.12
2026-03-31,Futures 2026,Rehberg M.,Milev Y.,1.27,3.61
2026-03-31,Futures 2026,Ortenzi G.,Guzauskas G.,1.17,4.5
2026-03-31,Futures 2026,Juan Mano A.,Prihodko O.,2.54,1.47
2026-03-31,Futures 2026,Boogaard T.,Papoe R.,1.44,2.55
2026-03-31,Futures 2026,La Vela G.,Bilardo J.,1.44,2.58
2026-03-31,Futures 2026,Houkes M.,Ciavarella N.,1.01,12.01
2026-03-31,Futures 2026,Rapagnetta D.,Kaouk M.,1.84,1.87
2026-03-31,Futures 2026,Binda A.,Zhang Z.,1.18,9.97
2026-03-31,Futures 2026,Lee K.,Wang X.,1.3,3.12
2026-03-31,Futures 2026,Basing M.,Chen K.,1.03,9.2
2026-03-31,Futures 2026,Zhang T.,Sultanov K.,3.28,1.29
2026-03-31,Futures 2026,Beauge M.,Castagnola L.,1.41,2.97
2026-03-31,Futures 2026,Piatti R.,Yazdani A.,2.41,1.53
2026-03-31,Futures 2026,Imai S.,Ogura K.,1.2,4.03
2026-03-31,Futures 2026,Saitoh K.,Zamora N.,1.8,1.92
2026-03-31,Futures 2026,Bouzige M.,Summers M.,1.42,2.66
2026-03-31,Futures 2026,Vithoontien L.,Sumizawa D.,1.4,2.73
2026-03-31,Futures 2026,Zhu E.,Fukuda S.,2.15,1.63
2026-03-31,UTR Pro Tennis Series 3,Dziopak J.,Bennour Dit Sahli A.,1.33,2.88
2026-03-31,UTR Pro Tennis Series 3,Murray F.,Lora S.,1.54,2.25
2026-03-31,UTR Pro Tennis Series 3,Tej Bhagra B.,Galus P.,1.22,3.6
2026-03-31,UTR Pro Tennis Series 3,Popowich J.,Noroozian A.,3.62,1.22
2026-03-31,UTR Pro Tennis Series 3,Gold H.,Mangat D.,1.82,1.82
2026-03-31,UTR Pro Tennis Series 3,Clark M.,Bartram W.,1.42,2.53
2026-03-31,UTR Pro Tennis Series 3,Ventre A.,Kaplan M.,1.28,3.22
2026-03-31,UTR Pro Tennis Series 3,Alvarez M.,Tallakson B.,2.02,1.66
2026-03-31,UTR Pro Tennis Series 3,Crivei E.,Horak O.,4.17,1.17
2026-03-31,UTR Pro Tennis Series 3,Clark M.,Mangat D.,1.25,3.38
2026-03-31,UTR Pro Tennis Series 5,Pade M.,Hansson J.,1.33,2.85
2026-03-31,UTR Pro Tennis Series 5,Porras J.,Tutu M.,1.2,3.68
2026-03-31,UTR Pro Tennis Series 5,Cacao T.,Horak V.,1.2,3.68
2026-03-31,UTR Pro Tennis Series 5,Brown O.,Gil F.,1.15,4.35
2026-03-31,UTR Pro Tennis Series 5,Knesl D.,Walters M.,7.25,1.04
2026-03-31,UTR Pro Tennis Series 5,Hediger I.,Borisov M.,1.98,1.65
2026-03-31,UTR Pro Tennis Series 5,Tarasevich U.,Saatela L.,1.1,5.13
2026-03-31,UTR Pro Tennis Series 5,Lane L.,Ion N.,1.6,2.05
2026-03-31,UTR Pro Tennis Series 5,Hodkin S.,Michalik R.,1.55,2.2
2026-03-31,UTR Pro Tennis Series 5,Hendrikx J.,McDonnell C.,1.6,2.08
2026-03-31,UTR Pro Tennis Series 5,Valdoleiros G.,Manuel J.,1.33,2.85
2026-03-31,UTR Pro Tennis Series 5,Einig F.,Marosik N.,3.0,1.3
2026-03-31,UTR Pro Tennis Series 5,Hujo O.,Wojnar B.,1.55,2.2
2026-03-31,Bucharest,Molcan A.,Clarke J. (8),1.32,3.24
2026-03-31,Bucharest,Sakellaridis S.,Kuzmanov D.,1.66,2.13
2026-03-31,Bucharest,Merida Aguilar D. (2),Schwaerzler J. (6),1.47,2.57
2026-03-31,Futures 2026,Kelm Y.,Rivet M.,1.34,2.97
2026-03-31,Futures 2026,Verbeek D.,Reco A.,2.8,1.51
2026-03-31,Futures 2026,Gloeckler M.,Ali I.,1.02,9.83
2026-03-31,Futures 2026,Hooper L.,Huggins S.,1.02,9.83
2026-03-31,Futures 2026,Hernandez C.,Sciahbasi M.,1.34,2.95
2026-03-31,Futures 2026,Duran C.,Hollemans S.,1.74,1.93
2026-03-31,Futures 2026,Domingues J.,Palomar X.,1.06,6.81
2026-03-31,Futures 2026,Wassermann D.,Torcq B.,1.32,2.98
2026-03-31,Futures 2026,Ruiz Rodriguez H.,Sperle J.,6.81,1.06
2026-03-31,Futures 2026,Schoen P.,Connel J.,1.36,2.8
2026-03-31,Futures 2026,Rahmani K.,Makhlouf M.,1.25,3.47
2026-03-31,Futures 2026,Hamza Reguig S.,Becroft I.,2.0,1.86
2026-03-31,Futures 2026,Gannon C.,Hallquist Lithen J.,2.62,1.42
2026-03-31,Futures 2026,Smiej Y.,Perego G.,3.85,1.21
2026-03-31,Futures 2026,Rejchtman Vinciguerra W.,Crowther C.,1.41,2.59
2026-03-31,Futures 2026,Funk A.,Jorgensen S.,1.67,2.05
2026-03-31,Futures 2026,Regas Luis N.,Villoslada E.,1.73,2.0
2026-03-31,Futures 2026,Garcia Paez L.,Buldorini P.,3.86,1.21
2026-03-31,Futures 2026,Sheyngezikht L.,Jimenez A.,1.54,2.29
2026-03-31,Futures 2026,Fita Juan S.,Talavera Cortes E.,1.16,4.35
2026-03-31,Futures 2026,Tailleu P.,Thurner N.,1.66,2.06
2026-03-31,Futures 2026,Anavatan M.,Zgola B.,1.17,4.3
2026-03-31,Futures 2026,Elamin A.,Brand D.,1.83,1.83
2026-03-31,Futures 2026,Alvarez Sarmiento M.,Peiro Serrano A.,2.98,1.32
2026-03-31,Futures 2026,Falck R.,Omer E.,1.04,7.88
2026-03-31,Futures 2026,Markovina D.,Lieberman H.,1.5,2.37
2026-03-31,Futures 2026,Jones A.,Desousa J.,1.11,5.31
2026-03-31,Futures 2026,Sik M.,Kypriotis E.,1.37,2.81
2026-03-31,Futures 2026,Liu S.,Lomakin G.,2.49,1.45
2026-03-31,Futures 2026,Shin M.,Zhu M.,2.36,1.5
2026-03-31,Futures 2026,Haliak M.,Pleshivtsev E.,1.84,1.84
2026-03-31,Futures 2026,Ostapenkov D.,Hongyu Y.,1.06,7.06
2026-03-31,Futures 2026,Aguiard E.,Sarksian D.,1.16,4.38
2026-03-31,Futures 2026,Zhzhenov K.,Zhang B.,1.88,1.79
2026-03-31,Futures 2026,Petrov S.,Vishenchuk Vishenko D.,1.21,3.9
2026-03-31,Futures 2026,Zeng Y.,Chen X.,1.28,3.23
2026-03-31,San Luis Potosi chall.,Mckennon M. (4),Heredia S. (11),1.49,2.48
2026-03-31,San Luis Potosi chall.,Marrero Curbelo I. (3),Loof T.,1.16,4.78
2026-04-01,Houston,Tirante T.,McDonald M.,1.36,3.08
2026-04-01,Houston,Etcheverry T. (6),Bolt A.,1.09,7.59
2026-04-01,Houston,Burruchaga R.,Walton A.,1.47,2.65
2026-04-01,Houston,Popyrin A.,Kypson P.,1.55,2.44
2026-04-01,Houston,Hijikata R.,Kovacevic A.,2.28,1.61
2026-04-01,Houston,Michelsen A. (7),Wong C.,1.27,3.71
2026-04-01,Bucharest,Molcan A.,Diallo G. (1),2.3,1.61
2026-04-01,Bucharest,Dzumhur D.,Borges N. (4),2.44,1.54
2026-04-01,Bucharest,Navone M. (7),Moller E.,1.26,3.78
2026-04-01,Bucharest,Van De Zandschulp B. (8),Shevchenko A.,1.53,2.47
2026-04-01,Marrakech,Hanfmann Y. (8),Bennani K.,1.05,10.19
2026-04-01,Marrakech,Darderi L. (1),Bellucci M.,1.21,4.26
2026-04-01,Marrakech,Moutet C. (3),Baadi T.,1.03,12.1
2026-04-01,Marrakech,Kopriva V. (6),Medjedovic H.,2.21,1.64
2026-04-01,Marrakech,Trungelliti M.,Majchrzak K. (5),2.65,1.47
2026-04-01,Menorca challenger,Rincon D.,Silva F. (6),2.07,1.7
2026-04-01,Menorca challenger,Martineau M.,Vives Marcos P.,1.72,2.03
2026-04-01,Menorca challenger,Brancaccio R.,Ofner S. (2),7.52,1.07
2026-04-01,Menorca challenger,Moro Canas A. (7),Agamenone F.,1.38,2.88
2026-04-01,Menorca challenger,Martin Tiffon P.,Sanchez Izquierdo N.,1.65,2.14
2026-04-01,Menorca challenger,Gakhov I. (8),Gombos N.,2.59,1.45
2026-04-01,Menorca challenger,Damas M.,Shelbayh A.,1.59,2.25
2026-04-01,Menorca challenger,Royer V. (1),Butvilas E.,1.39,2.83
2026-04-01,San Luis Potosi chall.,Schoolkate T. (2),Denolly C.,1.41,2.77
2026-04-01,San Luis Potosi chall.,Zhukayev B.,Martin D.,1.72,2.03
2026-04-01,San Luis Potosi chall.,Mena F.,Zahraj P.,1.3,3.15
2026-04-01,San Luis Potosi chall.,Pacheco Mendez R.,Colson T.,1.43,2.72
2026-04-01,San Luis Potosi chall.,Mejia N. (3),Hernandez Serrano J.,1.19,4.45
2026-04-01,San Luis Potosi chall.,Pavlovic L. (6),Fenty A.,1.15,4.99
2026-04-01,San Luis Potosi chall.,Magadan A.,Kozlov S. (7),5.43,1.13
2026-04-01,San Luis Potosi chall.,Ficovich J. (4),Alves M.,1.39,2.85
2026-04-01,Sao Leopoldo challenger,Dellien H. (2),Villanueva G.,1.2,4.2
2026-04-01,Sao Leopoldo challenger,Dellien M.,Nikles J.,1.43,2.72
2026-04-01,Sao Leopoldo challenger,Saraiva Dos Santos P.,Rodriguez L.,4.55,1.18
2026-04-01,Sao Leopoldo challenger,Midon L. (6),Torres J.,1.99,1.75
2026-04-01,Futures 2026,Ivanov I.,Wassermann D.,1.34,3.0
2026-04-01,Futures 2026,Domingues J.,Tokar A.,1.02,13.26
2026-04-01,Futures 2026,Zielinski M.,Alvarez Sarmiento M.,1.12,5.58
2026-04-01,Futures 2026,Houkes M.,Rehberg M.,1.57,2.29
2026-04-01,Futures 2026,Fita Juan S.,Regas Luis N.,1.43,2.65
2026-04-01,Futures 2026,Bax F.,Ruiz Rodriguez H.,1.08,6.53
2026-04-01,Futures 2026,Kirkin E.,McDonald N.,1.62,2.17
2026-04-01,Futures 2026,Oradini G.,Marino P.,1.17,4.53
2026-04-01,Futures 2026,Ionel N.,Mencaglia S.,1.29,3.34
2026-04-01,Futures 2026,Catini N.,Furlanetto M.,2.01,1.72
2026-04-01,Futures 2026,Sakellaridis D.,Tailleu P.,1.3,3.17
2026-04-01,Futures 2026,Schoenhaus M.,Erhard M.,1.61,2.18
2026-04-01,Futures 2026,Alcala Gurri M.,Curras Abasolo T.,1.18,4.28
2026-04-01,Futures 2026,De Krom M.,Simundza J.,1.53,2.35
2026-04-01,Futures 2026,Roca Batalla O.,Garcia Mestre J.,1.03,9.84
2026-04-01,Futures 2026,Noce G.,Bronzetti A.,1.87,1.82
2026-04-01,Futures 2026,Searle H.,Rejchtman Vinciguerra W.,1.07,7.12
2026-04-01,Futures 2026,Falck R.,Elamin A.,1.56,2.31
2026-04-01,Futures 2026,Lopez Morillo I.,Kumstat J.,3.04,1.34
2026-04-01,Futures 2026,Bertrand R.,Jones A.,1.05,8.22
2026-04-01,Futures 2026,Coulibaly E.,Sik M.,1.02,9.3
2026-04-01,Futures 2026,Henning P.,Rapagnetta D.,1.25,3.52
2026-04-01,Futures 2026,Parisca I.,Sheyngezikht L.,1.44,2.65
2026-04-01,Futures 2026,La Vela G.,Ortenzi G.,1.33,3.2
2026-04-01,Futures 2026,Cordoba C.,Kachmazov A.,2.13,1.64
2026-04-01,Futures 2026,Marti Pujolras A.,Garcia Paez L.,1.05,7.95
2026-04-01,Futures 2026,Perez Contri S.,Cuenin S.,2.39,1.52
2026-04-01,Futures 2026,Castelnuovo L.,Haliak M.,1.65,2.13
2026-04-01,Futures 2026,Borg L.,Madaras D.,1.89,1.82
2026-04-01,Futures 2026,Aguiard E.,Mukund S.,1.35,2.89
2026-04-01,Futures 2026,Gray A.,Shin M.,1.07,7.55
2026-04-01,Futures 2026,Peliwo F.,Zhzhenov K.,1.36,3.49
2026-04-01,Futures 2026,Fomin S.,Petrov S.,1.15,4.89
2026-04-01,Futures 2026,Xiao L.,Zeng Y.,1.6,2.2
2026-04-01,Futures 2026,Santillan A.,Ostapenkov D.,1.55,2.31
2026-04-01,Futures 2026,Broom C.,Meng F.,1.02,12.52
2026-04-01,Futures 2026,Simakin I.,Liu S.,1.01,11.28
2026-04-01,Futures 2026,McCabe J.,Dellavedova M.,1.32,3.06
2026-04-01,Futures 2026,Sinclair C.,Chung H.,2.86,1.36
2026-04-01,Futures 2026,Bittoun Kouzmine C.,Aleshchev A.,1.19,4.11
2026-04-01,Futures 2026,Siniakov D.,Bessonov D.,1.07,6.94
2026-04-01,Futures 2026,Gretskiy I.,Duran C.,1.35,2.87
2026-04-01,Futures 2026,Anavatan M.,Manukyan V.,2.06,1.69
2026-04-01,Futures 2026,Strombachs R.,Ianin N.,2.25,1.59
2026-04-01,Futures 2026,Kunitsyn A.,Hooper L.,3.3,1.27
2026-04-01,Futures 2026,Alkaya M.,Gusic Wan B.,1.01,13.22
2026-04-01,Futures 2026,Funk A.,Tsitsipas P.,1.45,2.51
2026-04-01,Futures 2026,Djosic N.,Derepasko T.,2.57,1.44
2026-04-01,Futures 2026,Gengel M.,Duran T.,1.24,3.64
2026-04-01,Futures 2026,Yilmaz K.,Van Wyk K.,2.94,1.34
2026-04-01,Futures 2026,Elsayed A.,Ponomarev I.,1.98,6.17
2026-04-01,Futures 2026,Shebekin G.,Kastsiukevich R.,1.35,2.9
2026-04-01,Futures 2026,Ibrahim K.,Krivoshchekov M.,1.24,3.63
2026-04-01,Futures 2026,Kawanishi H.,Tanuma R.,5.31,1.13
2026-04-01,Futures 2026,Yamanaka T.,Hashimoto H.,1.74,2.06
2026-04-01,Futures 2026,Hudd E.,Koizumi N.,1.05,8.37
2026-04-01,Futures 2026,Fujisaki K.,Yoshimura D.,1.91,2.65
2026-04-01,Futures 2026,Heck H.,Nakamura K.,3.0,6.06
2026-04-01,Futures 2026,Yamasaki J.,Shibano K.,1.16,4.67
2026-04-01,Futures 2026,Hazawa S.,Takamisawa T.,1.31,3.26
2026-04-01,Futures 2026,Shiraishi H.,Werner E.,1.03,9.43
2026-04-01,Futures 2026,Ferguson C.,Ishibashi K.,1.04,8.75
2026-04-01,Futures 2026,Kawahashi Y.,Matsui T.,1.04,8.5
2026-04-01,Futures 2026,Kim G.,Ryan Ziegann S.,1.25,3.49
2026-04-01,UTR Pro Tennis Series 3,Horwood J.,Bartram W.,1.92,1.72
2026-04-01,UTR Pro Tennis Series 3,Ciric A.,Dziopak J.,1.1,5.42
2026-04-01,UTR Pro Tennis Series 3,Al-Amin K.,Deames M.,1.02,8.33
2026-04-01,UTR Pro Tennis Series 3,Tallakson B.,Rodi C.,1.17,4.08
2026-04-01,UTR Pro Tennis Series 3,Kaplan M.,Galus P.,1.69,1.96
2026-04-01,UTR Pro Tennis Series 3,Clark M.,Gold H.,1.21,3.78
2026-04-01,UTR Pro Tennis Series 3,Mayoral A.,Bennour Dit Sahli A.,1.82,1.82
2026-04-01,UTR Pro Tennis Series 3,Duran B.,Jacques H.,1.03,8.33
2026-04-01,UTR Pro Tennis Series 3,Ton A.,Rodi C.,1.37,2.65
2026-04-01,UTR Pro Tennis Series 3,Popowich J.,Murray F.,2.77,1.36
2026-04-01,UTR Pro Tennis Series 3,Lora S.,Noroozian A.,1.96,1.69
2026-04-01,UTR Pro Tennis Series 3,Deames M.,Jacques H.,1.29,3.13
2026-04-01,UTR Pro Tennis Series 3,Ciric A.,Mayoral A.,1.09,5.55
2026-04-01,UTR Pro Tennis Series 3,Jeanne-Grandinot D.,Crivei E.,1.2,3.78
2026-04-01,UTR Pro Tennis Series 3,Duran B.,Al-Amin K.,3.75,1.2
2026-04-01,UTR Pro Tennis Series 5,Tutu M.,Romeo F.,1.11,5.0
2026-04-01,UTR Pro Tennis Series 5,Porras J.,Manuel J.,1.01,9.0
2026-04-01,UTR Pro Tennis Series 5,Lagutin P.,Borisov M.,1.01,9.0
2026-04-01,UTR Pro Tennis Series 5,Malirz K.,Semedo M.,3.1,1.27
2026-04-01,UTR Pro Tennis Series 5,Paardekooper S.,Hendrikx J.,1.2,3.68
2026-04-01,UTR Pro Tennis Series 5,Lootsma N.,Hujo O.,1.22,3.5
2026-04-01,UTR Pro Tennis Series 5,McDonnell C.,Hansson J.,1.18,4.0
2026-04-01,UTR Pro Tennis Series 5,Tarasevich U.,Drab F.,1.12,4.55
2026-04-01,UTR Pro Tennis Series 5,Poulsen A.,Piening C.,2.15,1.58
2026-04-01,UTR Pro Tennis Series 5,Boros A.,Hodkin S.,1.1,5.25
2026-04-01,UTR Pro Tennis Series 5,Gil F.,Maia H.,2.5,1.4
2026-04-01,UTR Pro Tennis Series 5,Cacao T.,Brown O.,1.39,2.55
2026-04-01,UTR Pro Tennis Series 5,Saatela L.,Walters M.,7.0,1.03
2026-04-01,UTR Pro Tennis Series 5,Marosik N.,Lane L.,4.23,1.17
2026-04-01,Menorca challenger,Callejon Hernando S. (10),Yevseyev D. (2),2.25,1.59
